46.0	28.0	9.0	0.66	1.06	63.0	7.8	0.88	1.69	44.0	35.0	17.0	10.0	2.1	6.0	6.2	6.2	6.0	3.3	2.0	2.6	3.6	1.2	1.2	1.6	23.0	46.0	19.0	36.0	64.0	50.0	67.0	11.0	71.0	14.0	50.59	44.53	27.88	12.0	7.8	4.4	3.7	150.0	
65.25	28.91	6.24	0.87	5.71	50.9	14.41	0.76	1.21	34.0	43.0	23.0	16.0	5.8	8.2	9.3	8.6	8.8	3.8	2.5	3.1	4.5	2.2	2.1	2.5	23.0	35.0	25.0	35.0	73.0	62.0	87.0	15.0	70.0	13.0	59.0	56.0	32.0	22.0	11.0	5.0	3.4	148.0	
52.0	24.9	11.7	0.53	1.69	44.0	13.0	0.69	1.15	38.55	40.7	18.3	24.37	7.27	8.3	7.6	6.9	6.5	3.4	1.9	2.4	4.1	2.1	2.3	2.4	23.0	51.0	37.0	59.0	46.0	43.0	69.0	13.0	59.0	14.0	52.0	48.0	28.0	16.0	17.0	5.0	2.9	156.0	
65.25	28.91	6.24	0.87	5.71	50.9	14.41	0.76	1.21	44.0	37.0	17.0	12.3	3.4	5.1	6.7	5.7	6.2	2.6	1.8	2.6	2.9	1.8	1.9	2.0	26.0	47.0	26.0	47.0	56.0	59.0	70.0	11.0	63.0	15.0	30.0	45.0	29.0	21.0	12.0	7.6	2.5	160.0	
48.4	25.8	6.1	0.76	1.69	48.3	9.8	0.8	1.59	38.55	34.5	15.9	24.37	7.27	6.5	6.8	5.5	6.4	2.9	2.2	2.3	3.9	1.9	1.6	1.8	18.8	32.6	32.6	55.9	49.3	46.6	60.4	10.8	64.7	15.2	35.0	26.0	11.0	17.3	13.1	4.5	2.9	151.0	
48.4	25.8	6.1	0.76	5.71	50.9	14.41	0.76	1.21	38.39	34.5	15.9	24.37	7.27	6.5	6.8	5.5	6.4	2.9	2.2	2.3	3.9	1.9	1.6	2.82	18.8	32.6	32.6	55.9	49.3	16.6	60.4	10.8	64.7	15.2	35.0	26.0	11.0	17.3	13.1	4.5	2.9	151.0	
48.0	32.0	8.0	0.87	5.71	21.0	8.0	0.6	1.0	49.0	36.0	18.0	15.3	3.3	5.3	7.5	7.4	6.8	3.4	2.5	2.6	4.7	2.0	1.8	2.5	29.0	44.0	21.0	50.0	55.0	48.0	51.0	11.0	49.0	9.0	36.0	32.0	20.0	10.0	14.0	8.0	3.5	157.0	
45.0	22.0	5.0	0.8	1.5	34.0	8.0	0.7	1.4	42.0	29.8	16.3	9.6	2.3	5.0	6.3	5.0	5.3	2.6	1.9	1.9	3.3	1.5	1.3	1.8	28.0	50.0	31.0	53.0	64.0	49.0	85.0	23.0	77.0	17.0	33.0	28.0	16.0	13.0	11.0	5.0	2.6	150.0	
66.3	28.0	4.7	0.83	1.64	70.0	20.0	0.72	1.08	33.0	48.0	25.2	30.16	7.07	9.0	9.1	8.4	8.1	4.6	2.7	3.7	5.5	2.0	1.9	2.1	30.0	52.0	36.0	65.0	77.0	58.0	89.0	10.0	96.0	17.0	49.0	41.0	24.0	26.0	16.0	7.1	5.0	158.0	
49.0	16.2	2.3	0.86	1.67	39.0	9.2	0.76	1.34	45.0	36.0	19.0	24.37	7.27	6.0	6.8	6.1	6.4	3.9	2.2	2.5	2.7	1.5	1.5	1.6	22.0	42.0	25.0	42.0	57.0	64.0	62.0	14.0	61.0	12.0	42.0	36.0	16.0	25.0	17.0	9.7	3.0	154.0	
47.8	28.91	6.24	0.87	5.71	55.0	15.0	0.7	1.1	35.0	33.0	18.0	12.7	3.6	7.0	7.5	5.5	5.6	3.2	2.2	2.5	3.9	1.8	1.8	2.3	19.0	34.0	28.0	40.0	62.0	48.0	78.0	9.0	44.0	13.0	45.0	43.0	19.0	20.0	10.0	6.0	3.1	146.0	
65.25	28.91	6.24	0.87	5.71	50.9	14.41	0.76	1.21	38.39	36.0	18.0	12.4	3.2	9.2	9.3	6.5	6.6	2.6	1.6	2.3	3.0	1.7	1.6	2.1	28.0	41.0	32.0	45.0	49.0	63.0	69.0	8.5	48.0	12.0	55.0	49.0	31.0	15.0	11.0	8.0	2.5	138.0	
